run_date,run_num,sample_date,collection_num,target,sample_id,ct
1/6/22,242,1/4/23,243,N2,NO_243_A,38.46234447
1/6/22,242,1/4/23,243,N2,NO_243_A,39.03381684
1/6/23,242,1/4/23,243,N2,NO_243_A,38.3422612
1/6/23,242,1/4/23,243,N2,MI_243_A,38.66052955
1/6/23,242,1/4/23,243,N2,MI_243_A,38.61182832
1/6/23,242,1/4/23,243,N2,MI_243_A,37.64746814
1/6/23,242,1/4/23,243,N2,CC_243_A,37.1746812
1/6/23,242,1/4/23,243,N2,CC_243_A,37.69887085
1/6/23,242,1/4/23,243,N2,CC_243_A,37.73715617
1/6/23,242,1/4/23,243,N2,NO_243_B,39.97658817
1/6/23,242,1/4/23,243,N2,NO_243_B,NaN
1/6/23,242,1/4/23,243,N2,NO_243_B,38.17863168
1/6/23,242,1/4/23,243,N2,MI_243_B,38.11483159
1/6/23,242,1/4/23,243,N2,MI_243_B,38.13018335
1/6/23,242,1/4/23,243,N2,MI_243_B,38.31914112
1/6/23,242,1/4/23,243,N2,CC_243_B,38.53661079
1/6/23,242,1/4/23,243,N2,CC_243_B,NaN
1/6/23,242,1/4/23,243,N2,CC_243_B,37.44212428
1/6/23,242,1/4/23,243,N2,NO_243_C,39.4793073
1/6/23,242,1/4/23,243,N2,NO_243_C,NaN
1/6/23,242,1/4/23,243,N2,NO_243_C,39.45806368
1/6/23,242,1/4/23,243,N2,MI_243_C,37.62603132
1/6/23,242,1/4/23,243,N2,MI_243_C,37.47611857
1/6/23,242,1/4/23,243,N2,MI_243_C,37.46427238
1/6/23,242,1/4/23,243,N2,CC_243_C,NaN
1/6/23,242,1/4/23,243,N2,CC_243_C,NaN
1/6/23,242,1/4/23,243,N2,CC_243_C,38.80452219
1/6/23,242,1/4/23,243,N2,NO_243_D,38.31786168
1/6/23,242,1/4/23,243,N2,NO_243_D,38.94703359
1/6/23,242,1/4/23,243,N2,NO_243_D,38.62661922
1/6/23,242,1/4/23,243,N2,MI_243_D,36.43745737
1/6/23,242,1/4/23,243,N2,MI_243_D,37.12696188
1/6/23,242,1/4/23,243,N2,MI_243_D,37.06662832
1/6/23,242,1/4/23,243,N2,CC_243_D,38.11545443
1/6/23,242,1/4/23,243,N2,CC_243_D,37.17955852
1/6/23,242,1/4/23,243,N2,CC_243_D,37.14162458
1/6/23,242,1/4/23,243,N2,NO_243_E,38.52506619
1/6/23,242,1/4/23,243,N2,NO_243_E,37.04524626
1/6/23,242,1/4/23,243,N2,NO_243_E,38.29746231
1/6/23,242,1/4/23,243,N2,MI_243_E,37.41133367
1/6/23,242,1/4/23,243,N2,MI_243_E,38.43841355
1/6/23,242,1/4/23,243,N2,MI_243_E,36.39962503
1/6/23,242,1/4/23,243,N2,CC_243_E,38.82133751
1/6/23,242,1/4/23,243,N2,CC_243_E,39.35987741
1/6/23,242,1/4/23,243,N2,CC_243_E,38.14580006
1/6/23,242,1/4/23,243,N2,NO_243_F,38.64075872
1/6/23,242,1/4/23,243,N2,NO_243_F,38.33398023
1/6/23,242,1/4/23,243,N2,NO_243_F,38.00915616
1/6/23,242,1/4/23,243,N2,MI_243_F,36.76996996
1/6/23,242,1/4/23,243,N2,MI_243_F,37.70185934
1/6/23,242,1/4/23,243,N2,MI_243_F,36.68185316
1/6/23,242,1/4/23,243,N2,CC_243_F,37.21783488
1/6/23,242,1/4/23,243,N2,CC_243_F,37.44915732
1/6/23,242,1/4/23,243,N2,CC_243_F,39.1553257
12/22/22,241,12/21/22,242,N2,NO_242_A,NaN
12/22/22,241,12/21/22,242,N2,NO_242_A,38.40694044
12/22/22,241,12/21/22,242,N2,NO_242_A,37.46103659
12/22/22,241,12/21/22,242,N2,MI_242_A,38.80131896
12/22/22,241,12/21/22,242,N2,MI_242_A,36.2787087
12/22/22,241,12/21/22,242,N2,MI_242_A,36.69096479
12/22/22,241,12/21/22,242,N2,CC_242_A,39.25161496
12/22/22,241,12/21/22,242,N2,CC_242_A,39.27100071
12/22/22,241,12/21/22,242,N2,CC_242_A,NaN
12/22/22,241,12/21/22,242,N2,NO_242_B,39.51239822
12/22/22,241,12/21/22,242,N2,NO_242_B,38.64815085
12/22/22,241,12/21/22,242,N2,NO_242_B,37.14328691
12/22/22,241,12/21/22,242,N2,MI_242_B,36.82851307
12/22/22,241,12/21/22,242,N2,MI_242_B,36.29027216
12/22/22,241,12/21/22,242,N2,MI_242_B,36.69465066
12/22/22,241,12/21/22,242,N2,CC_242_B,37.48097641
12/22/22,241,12/21/22,242,N2,CC_242_B,37.71790597
12/22/22,241,12/21/22,242,N2,CC_242_B,36.9302427
12/22/22,241,12/21/22,242,N2,NO_242_C,NaN
12/22/22,241,12/21/22,242,N2,NO_242_C,39.25955817
12/22/22,241,12/21/22,242,N2,NO_242_C,37.91967569
12/22/22,241,12/21/22,242,N2,MI_242_C,39.09233335
12/22/22,241,12/21/22,242,N2,MI_242_C,37.02493059
12/22/22,241,12/21/22,242,N2,MI_242_C,36.23258534
12/22/22,241,12/21/22,242,N2,CC_242_C,38.68147447
12/22/22,241,12/21/22,242,N2,CC_242_C,38.35363807
12/22/22,241,12/21/22,242,N2,CC_242_C,37.12931826
12/22/22,241,12/21/22,242,N2,NO_242_D,NaN
12/22/22,241,12/21/22,242,N2,NO_242_D,38.58282037
12/22/22,241,12/21/22,242,N2,NO_242_D,39.08470605
12/22/22,241,12/21/22,242,N2,MI_242_D,37.38990834
12/22/22,241,12/21/22,242,N2,MI_242_D,36.11975414
12/22/22,241,12/21/22,242,N2,MI_242_D,36.88126141
12/22/22,241,12/21/22,242,N2,CC_242_D,38.35187119
12/22/22,241,12/21/22,242,N2,CC_242_D,37.7255694
12/22/22,241,12/21/22,242,N2,CC_242_D,38.88917146
12/22/22,241,12/21/22,242,N2,NO_242_E,NaN
12/22/22,241,12/21/22,242,N2,NO_242_E,39.50004594
12/22/22,241,12/21/22,242,N2,NO_242_E,36.90439535
12/22/22,241,12/21/22,242,N2,MI_242_E,37.52564283
12/22/22,241,12/21/22,242,N2,MI_242_E,37.28233744
12/22/22,241,12/21/22,242,N2,MI_242_E,37.0382932
12/22/22,241,12/21/22,242,N2,CC_242_E,NaN
12/22/22,241,12/21/22,242,N2,CC_242_E,37.83188303
12/22/22,241,12/21/22,242,N2,CC_242_E,37.48245604
12/20/22,240,12/19/22,241,N2,NO_241_A,39.13714871
12/20/22,240,12/19/22,241,N2,NO_241_A,39.02352099
12/20/22,240,12/19/22,241,N2,NO_241_A,NaN
12/20/22,240,12/19/22,241,N2,MI_241_A,37.93488071
12/20/22,240,12/19/22,241,N2,MI_241_A,38.78702574
12/20/22,240,12/19/22,241,N2,MI_241_A,38.33200784
12/20/22,240,12/19/22,241,N2,CC_241_A,37.85098042
12/20/22,240,12/19/22,241,N2,CC_241_A,37.64678794
12/20/22,240,12/19/22,241,N2,CC_241_A,39.08851223
12/20/22,240,12/19/22,241,N2,NO_241_B,NaN
12/20/22,240,12/19/22,241,N2,NO_241_B,NaN
12/20/22,240,12/19/22,241,N2,NO_241_B,NaN
12/20/22,240,12/19/22,241,N2,MI_241_B,38.31919893
12/20/22,240,12/19/22,241,N2,MI_241_B,38.09337645
12/20/22,240,12/19/22,241,N2,MI_241_B,37.63717127
12/20/22,240,12/19/22,241,N2,CC_241_B,NaN
12/20/22,240,12/19/22,241,N2,CC_241_B,NaN
12/20/22,240,12/19/22,241,N2,CC_241_B,39.02819912
12/20/22,240,12/19/22,241,N2,NO_241_C,38.77205557
12/20/22,240,12/19/22,241,N2,NO_241_C,38.79570025
12/20/22,240,12/19/22,241,N2,NO_241_C,39.34504347
12/20/22,240,12/19/22,241,N2,MI_241_C,37.58165754
12/20/22,240,12/19/22,241,N2,MI_241_C,38.52490694
12/20/22,240,12/19/22,241,N2,MI_241_C,38.46155016
12/20/22,240,12/19/22,241,N2,CC_241_C,NaN
12/20/22,240,12/19/22,241,N2,CC_241_C,38.36764368
12/20/22,240,12/19/22,241,N2,CC_241_C,38.96063059
12/20/22,240,12/19/22,241,N2,NO_241_D,38.67185859
12/20/22,240,12/19/22,241,N2,NO_241_D,37.86348794
12/20/22,240,12/19/22,241,N2,NO_241_D,38.29088353
12/20/22,240,12/19/22,241,N2,MI_241_D,39.72018072
12/20/22,240,12/19/22,241,N2,MI_241_D,37.5548494
12/20/22,240,12/19/22,241,N2,MI_241_D,37.35731011
12/20/22,240,12/19/22,241,N2,CC_241_D,39.59314933
12/20/22,240,12/19/22,241,N2,CC_241_D,39.74302371
12/20/22,240,12/19/22,241,N2,CC_241_D,38.42368512
12/20/22,240,12/19/22,241,N2,NO_241_E,NaN
12/20/22,240,12/19/22,241,N2,NO_241_E,39.73526651
12/20/22,240,12/19/22,241,N2,NO_241_E,38.60495588
12/20/22,240,12/19/22,241,N2,MI_241_E,36.78701531
12/20/22,240,12/19/22,241,N2,MI_241_E,NaN
12/20/22,240,12/19/22,241,N2,MI_241_E,36.63381622
12/20/22,240,12/19/22,241,N2,CC_241_E,37.68927306
12/20/22,240,12/19/22,241,N2,CC_241_E,38.28583814
12/20/22,240,12/19/22,241,N2,CC_241_E,37.76809106
12/20/22,240,12/19/22,241,N2,NO_241_F,39.25692168
12/20/22,240,12/19/22,241,N2,NO_241_F,39.24329862
12/20/22,240,12/19/22,241,N2,NO_241_F,38.27221081
12/20/22,240,12/19/22,241,N2,MI_241_F,37.51251262
12/20/22,240,12/19/22,241,N2,MI_241_F,37.93491823
12/20/22,240,12/19/22,241,N2,MI_241_F,36.74948616
12/20/22,240,12/19/22,241,N2,CC_241_F,38.02695363
12/20/22,240,12/19/22,241,N2,CC_241_F,37.39073414
12/20/22,240,12/19/22,241,N2,CC_241_F,NaN
12/15/22,239,12/14/22,240,N2,NO_240_A,39.12889514
12/15/22,239,12/14/22,240,N2,NO_240_A,NaN
12/15/22,239,12/14/22,240,N2,NO_240_A,38.52681488
12/15/22,239,12/14/22,240,N2,MI_240_A,37.40664563
12/15/22,239,12/14/22,240,N2,MI_240_A,37.52931341
12/15/22,239,12/14/22,240,N2,MI_240_A,38.07613387
12/15/22,239,12/14/22,240,N2,CC_240_A,36.90140678
12/15/22,239,12/14/22,240,N2,CC_240_A,37.14176426
12/15/22,239,12/14/22,240,N2,CC_240_A,37.24782151
12/15/22,239,12/14/22,240,N2,NO_240_B,39.75459975
12/15/22,239,12/14/22,240,N2,NO_240_B,38.47959655
12/15/22,239,12/14/22,240,N2,NO_240_B,38.5071872
12/15/22,239,12/14/22,240,N2,MI_240_B,39.06322368
12/15/22,239,12/14/22,240,N2,MI_240_B,38.57880112
12/15/22,239,12/14/22,240,N2,MI_240_B,38.16971191
12/15/22,239,12/14/22,240,N2,CC_240_B,38.05330182
12/15/22,239,12/14/22,240,N2,CC_240_B,37.33442894
12/15/22,239,12/14/22,240,N2,CC_240_B,36.97459449
12/15/22,239,12/14/22,240,N2,NO_240_C,38.12415607
12/15/22,239,12/14/22,240,N2,NO_240_C,37.87793063
12/15/22,239,12/14/22,240,N2,NO_240_C,36.852083
12/15/22,239,12/14/22,240,N2,MI_240_C,37.05688057
12/15/22,239,12/14/22,240,N2,MI_240_C,37.96952244
12/15/22,239,12/14/22,240,N2,MI_240_C,38.15534008
12/15/22,239,12/14/22,240,N2,CC_240_C,37.52741018
12/15/22,239,12/14/22,240,N2,CC_240_C,37.1140906
12/15/22,239,12/14/22,240,N2,CC_240_C,37.15570887
12/15/22,239,12/14/22,240,N2,NO_240_D,38.28320189
12/15/22,239,12/14/22,240,N2,NO_240_D,37.59599071
12/15/22,239,12/14/22,240,N2,NO_240_D,39.5984045
12/15/22,239,12/14/22,240,N2,MI_240_D,33.8048441
12/15/22,239,12/14/22,240,N2,MI_240_D,34.42141485
12/15/22,239,12/14/22,240,N2,MI_240_D,33.53982353
12/15/22,239,12/14/22,240,N2,CC_240_D,36.96782726
12/15/22,239,12/14/22,240,N2,CC_240_D,37.66839935
12/15/22,239,12/14/22,240,N2,CC_240_D,36.47239155
12/15/22,239,12/14/22,240,N2,NO_240_E,38.39373998
12/15/22,239,12/14/22,240,N2,NO_240_E,39.49050029
12/15/22,239,12/14/22,240,N2,NO_240_E,38.3988995
12/15/22,239,12/14/22,240,N2,MI_240_E,37.60126508
12/15/22,239,12/14/22,240,N2,MI_240_E,38.12933604
12/15/22,239,12/14/22,240,N2,MI_240_E,37.9496171
12/15/22,239,12/14/22,240,N2,CC_240_E,36.70884339
12/15/22,239,12/14/22,240,N2,CC_240_E,36.42300529
12/15/22,239,12/14/22,240,N2,CC_240_E,36.53418305
12/15/22,239,12/14/22,240,N2,NO_240_F,37.72373517
12/15/22,239,12/14/22,240,N2,NO_240_F,37.64897092
12/15/22,239,12/14/22,240,N2,NO_240_F,38.42452115
12/15/22,239,12/14/22,240,N2,MI_240_F,38.08666507
12/15/22,239,12/14/22,240,N2,MI_240_F,37.40404201
12/15/22,239,12/14/22,240,N2,MI_240_F,37.85585148
12/15/22,239,12/14/22,240,N2,CC_240_F,36.90206371
12/15/22,239,12/14/22,240,N2,CC_240_F,36.5349263
12/15/22,239,12/14/22,240,N2,CC_240_F,37.26519902
12/15/22,238,12/12/22,239,N2,NO_239_A,38.16490291
12/15/22,238,12/12/22,239,N2,NO_239_A,39.00903115
12/15/22,238,12/12/22,239,N2,NO_239_A,37.5621276
12/15/22,238,12/12/22,239,N2,MI_239_A,38.37116313
12/15/22,238,12/12/22,239,N2,MI_239_A,37.66409597
12/15/22,238,12/12/22,239,N2,MI_239_A,38.85981522
12/15/22,238,12/12/22,239,N2,CC_239_A,38.43207524
12/15/22,238,12/12/22,239,N2,CC_239_A,NaN
12/15/22,238,12/12/22,239,N2,CC_239_A,39.31247244
12/15/22,238,12/12/22,239,N2,NO_239_B,39.90031829
12/15/22,238,12/12/22,239,N2,NO_239_B,39.13496347
12/15/22,238,12/12/22,239,N2,NO_239_B,NaN
12/15/22,238,12/12/22,239,N2,MI_239_B,39.3355013
12/15/22,238,12/12/22,239,N2,MI_239_B,39.05724392
12/15/22,238,12/12/22,239,N2,MI_239_B,39.30656376
12/15/22,238,12/12/22,239,N2,CC_239_B,39.89362916
12/15/22,238,12/12/22,239,N2,CC_239_B,NaN
12/15/22,238,12/12/22,239,N2,CC_239_B,39.34844469
12/15/22,238,12/12/22,239,N2,NO_239_C,38.62416828
12/15/22,238,12/12/22,239,N2,NO_239_C,37.51351283
12/15/22,238,12/12/22,239,N2,NO_239_C,37.41597625
12/15/22,238,12/12/22,239,N2,MI_239_C,38.03056392
12/15/22,238,12/12/22,239,N2,MI_239_C,37.7381419
12/15/22,238,12/12/22,239,N2,MI_239_C,38.5710346
12/15/22,238,12/12/22,239,N2,CC_239_C,37.50289333
12/15/22,238,12/12/22,239,N2,CC_239_C,38.51959296
12/15/22,238,12/12/22,239,N2,CC_239_C,38.26601833
12/15/22,238,12/12/22,239,N2,NO_239_D,37.86091941
12/15/22,238,12/12/22,239,N2,NO_239_D,37.76543878
12/15/22,238,12/12/22,239,N2,NO_239_D,37.19624617
12/15/22,238,12/12/22,239,N2,MI_239_D,38.44660153
12/15/22,238,12/12/22,239,N2,MI_239_D,38.76606844
12/15/22,238,12/12/22,239,N2,MI_239_D,38.61790051
12/15/22,238,12/12/22,239,N2,CC_239_D,38.96257759
12/15/22,238,12/12/22,239,N2,CC_239_D,36.88705166
12/15/22,238,12/12/22,239,N2,CC_239_D,37.11639413
12/15/22,238,12/12/22,239,N2,NO_239_E,37.39863741
12/15/22,238,12/12/22,239,N2,NO_239_E,39.16879963
12/15/22,238,12/12/22,239,N2,NO_239_E,37.99256002
12/15/22,238,12/12/22,239,N2,MI_239_E,37.14709767
12/15/22,238,12/12/22,239,N2,MI_239_E,38.05001096
12/15/22,238,12/12/22,239,N2,MI_239_E,37.77554348
12/15/22,238,12/12/22,239,N2,CC_239_E,38.22924751
12/15/22,238,12/12/22,239,N2,CC_239_E,39.08744396
12/15/22,238,12/12/22,239,N2,CC_239_E,37.97383761
12/15/22,238,12/12/22,239,N2,NO_239_F,38.27982257
12/15/22,238,12/12/22,239,N2,NO_239_F,37.28565162
12/15/22,238,12/12/22,239,N2,NO_239_F,37.09201574
12/15/22,238,12/12/22,239,N2,MI_239_F,38.42748148
12/15/22,238,12/12/22,239,N2,MI_239_F,37.33866528
12/15/22,238,12/12/22,239,N2,MI_239_F,37.92727329
12/15/22,238,12/12/22,239,N2,CC_239_F,38.63835655
12/15/22,238,12/12/22,239,N2,CC_239_F,37.89778204
12/15/22,238,12/12/22,239,N2,CC_239_F,38.28815132
12/8/22,237,12/7/22,238,N2,NO_238_A,NaN
12/8/22,237,12/7/22,238,N2,NO_238_A,NaN
12/8/22,237,12/7/22,238,N2,NO_238_A,NaN
12/8/22,237,12/7/22,238,N2,MI_238_A,NaN
12/8/22,237,12/7/22,238,N2,MI_238_A,39.03905264
12/8/22,237,12/7/22,238,N2,MI_238_A,39.20346262
12/8/22,237,12/7/22,238,N2,CC_238_A,38.92301306
12/8/22,237,12/7/22,238,N2,CC_238_A,38.20186818
12/8/22,237,12/7/22,238,N2,CC_238_A,38.81541829
12/8/22,237,12/7/22,238,N2,NO_238_B,NaN
12/8/22,237,12/7/22,238,N2,NO_238_B,NaN
12/8/22,237,12/7/22,238,N2,NO_238_B,NaN
12/8/22,237,12/7/22,238,N2,MI_238_B,NaN
12/8/22,237,12/7/22,238,N2,MI_238_B,NaN
12/8/22,237,12/7/22,238,N2,MI_238_B,39.65328353
12/8/22,237,12/7/22,238,N2,CC_238_B,38.72289848
12/8/22,237,12/7/22,238,N2,CC_238_B,NaN
12/8/22,237,12/7/22,238,N2,CC_238_B,NaN
12/8/22,237,12/7/22,238,N2,NO_238_C,39.82831429
12/8/22,237,12/7/22,238,N2,NO_238_C,NaN
12/8/22,237,12/7/22,238,N2,NO_238_C,NaN
12/8/22,237,12/7/22,238,N2,MI_238_C,38.30930326
12/8/22,237,12/7/22,238,N2,MI_238_C,NaN
12/8/22,237,12/7/22,238,N2,MI_238_C,37.09844969
12/8/22,237,12/7/22,238,N2,CC_238_C,38.50446123
12/8/22,237,12/7/22,238,N2,CC_238_C,39.1874837
12/8/22,237,12/7/22,238,N2,CC_238_C,NaN
12/8/22,237,12/7/22,238,N2,NO_238_D,NaN
12/8/22,237,12/7/22,238,N2,NO_238_D,39.04683643
12/8/22,237,12/7/22,238,N2,NO_238_D,NaN
12/8/22,237,12/7/22,238,N2,MI_238_D,35.12365207
12/8/22,237,12/7/22,238,N2,MI_238_D,35.36255831
12/8/22,237,12/7/22,238,N2,MI_238_D,35.86826838
12/8/22,237,12/7/22,238,N2,CC_238_D,38.69217714
12/8/22,237,12/7/22,238,N2,CC_238_D,NaN
12/8/22,237,12/7/22,238,N2,CC_238_D,NaN
12/8/22,237,12/7/22,238,N2,NO_238_E,NaN
12/8/22,237,12/7/22,238,N2,NO_238_E,NaN
12/8/22,237,12/7/22,238,N2,NO_238_E,NaN
12/8/22,237,12/7/22,238,N2,MI_238_E,37.84153445
12/8/22,237,12/7/22,238,N2,MI_238_E,39.57014929
12/8/22,237,12/7/22,238,N2,MI_238_E,38.24204828
12/8/22,237,12/7/22,238,N2,CC_238_E,38.74657191
12/8/22,237,12/7/22,238,N2,CC_238_E,NaN
12/8/22,237,12/7/22,238,N2,CC_238_E,37.80514216
12/8/22,237,12/7/22,238,N2,NO_238_F,NaN
12/8/22,237,12/7/22,238,N2,NO_238_F,39.17626724
12/8/22,237,12/7/22,238,N2,NO_238_F,NaN
12/8/22,237,12/7/22,238,N2,MI_238_F,39.12907067
12/8/22,237,12/7/22,238,N2,MI_238_F,38.84608058
12/8/22,237,12/7/22,238,N2,MI_238_F,39.0460889
12/8/22,237,12/7/22,238,N2,CC_238_F,38.26281735
12/8/22,237,12/7/22,238,N2,CC_238_F,NaN
12/8/22,237,12/7/22,238,N2,CC_238_F,NaN
12/8/22,236,12/5/22,237,N2,NO_237_A,38.17850441
12/8/22,236,12/5/22,237,N2,NO_237_A,38.10360648
12/8/22,236,12/5/22,237,N2,NO_237_A,NaN
12/8/22,236,12/5/22,237,N2,MI_237_A,38.75228906
12/8/22,236,12/5/22,237,N2,MI_237_A,38.92438279
12/8/22,236,12/5/22,237,N2,MI_237_A,39.98968497
12/8/22,236,12/5/22,237,N2,CC_237_A,NaN
12/8/22,236,12/5/22,237,N2,CC_237_A,38.11990849
12/8/22,236,12/5/22,237,N2,CC_237_A,39.21179889
12/8/22,236,12/5/22,237,N2,NO_237_B,39.13292006
12/8/22,236,12/5/22,237,N2,NO_237_B,NaN
12/8/22,236,12/5/22,237,N2,NO_237_B,39.74020455
12/8/22,236,12/5/22,237,N2,MI_237_B,NaN
12/8/22,236,12/5/22,237,N2,MI_237_B,38.90750108
12/8/22,236,12/5/22,237,N2,MI_237_B,39.82533387
12/8/22,236,12/5/22,237,N2,CC_237_B,NaN
12/8/22,236,12/5/22,237,N2,CC_237_B,NaN
12/8/22,236,12/5/22,237,N2,CC_237_B,NaN
12/8/22,236,12/5/22,237,N2,NO_237_C,38.06573968
12/8/22,236,12/5/22,237,N2,NO_237_C,39.00010404
12/8/22,236,12/5/22,237,N2,NO_237_C,38.01315473
12/8/22,236,12/5/22,237,N2,MI_237_C,38.28119796
12/8/22,236,12/5/22,237,N2,MI_237_C,38.62693772
12/8/22,236,12/5/22,237,N2,MI_237_C,39.05687679
12/8/22,236,12/5/22,237,N2,CC_237_C,39.53653554
12/8/22,236,12/5/22,237,N2,CC_237_C,39.40893892
12/8/22,236,12/5/22,237,N2,CC_237_C,39.05936433
12/8/22,236,12/5/22,237,N2,NO_237_D,38.65772128
12/8/22,236,12/5/22,237,N2,NO_237_D,38.23134896
12/8/22,236,12/5/22,237,N2,NO_237_D,39.20459742
12/8/22,236,12/5/22,237,N2,MI_237_D,37.33029326
12/8/22,236,12/5/22,237,N2,MI_237_D,38.21713988
12/8/22,236,12/5/22,237,N2,MI_237_D,37.67783808
12/8/22,236,12/5/22,237,N2,CC_237_D,NaN
12/8/22,236,12/5/22,237,N2,CC_237_D,39.34657579
12/8/22,236,12/5/22,237,N2,CC_237_D,39.8117847
12/8/22,236,12/5/22,237,N2,NO_237_E,37.7660796
12/8/22,236,12/5/22,237,N2,NO_237_E,37.48770448
12/8/22,236,12/5/22,237,N2,NO_237_E,37.45707873
12/8/22,236,12/5/22,237,N2,MI_237_E,39.10546582
12/8/22,236,12/5/22,237,N2,MI_237_E,37.48637608
12/8/22,236,12/5/22,237,N2,MI_237_E,38.88529218
12/8/22,236,12/5/22,237,N2,CC_237_E,38.8683719
12/8/22,236,12/5/22,237,N2,CC_237_E,38.87631846
12/8/22,236,12/5/22,237,N2,CC_237_E,39.30621754
12/8/22,236,12/5/22,237,N2,NO_237_F,38.14528546
12/8/22,236,12/5/22,237,N2,NO_237_F,37.89209854
12/8/22,236,12/5/22,237,N2,NO_237_F,37.50986872
12/8/22,236,12/5/22,237,N2,MI_237_F,NaN
12/8/22,236,12/5/22,237,N2,MI_237_F,NaN
12/8/22,236,12/5/22,237,N2,MI_237_F,39.05870657
12/8/22,236,12/5/22,237,N2,CC_237_F,39.29490486
12/8/22,236,12/5/22,237,N2,CC_237_F,39.72717181
12/8/22,236,12/5/22,237,N2,CC_237_F,38.41759024
12/1/22,235,11/30/22,236,N2,NO_236_G,NaN
12/1/22,235,11/30/22,236,N2,NO_236_G,NaN
12/1/22,235,11/30/22,236,N2,NO_236_G,39.20315122
12/1/22,235,11/30/22,236,N2,MI_236_A,37.10454169
12/1/22,235,11/30/22,236,N2,MI_236_A,NaN
12/1/22,235,11/30/22,236,N2,MI_236_A,38.88573801
12/1/22,235,11/30/22,236,N2,CC_236_A,38.94765039
12/1/22,235,11/30/22,236,N2,CC_236_A,38.10597403
12/1/22,235,11/30/22,236,N2,CC_236_A,36.12111778
12/1/22,235,11/30/22,236,N2,NO_236_B,NaN
12/1/22,235,11/30/22,236,N2,NO_236_B,38.20214507
12/1/22,235,11/30/22,236,N2,NO_236_B,37.6763334
12/1/22,235,11/30/22,236,N2,MI_236_B,38.12008647
12/1/22,235,11/30/22,236,N2,MI_236_B,37.53263106
12/1/22,235,11/30/22,236,N2,MI_236_B,39.79276601
12/1/22,235,11/30/22,236,N2,CC_236_B,38.93631418
12/1/22,235,11/30/22,236,N2,CC_236_B,38.14085329
12/1/22,235,11/30/22,236,N2,CC_236_B,37.84506872
12/1/22,235,11/30/22,236,N2,NO_236_C,38.30425547
12/1/22,235,11/30/22,236,N2,NO_236_C,NaN
12/1/22,235,11/30/22,236,N2,NO_236_C,36.79935794
12/1/22,235,11/30/22,236,N2,MI_236_C,38.1238919
12/1/22,235,11/30/22,236,N2,MI_236_C,38.03310192
12/1/22,235,11/30/22,236,N2,MI_236_C,37.91371055
12/1/22,235,11/30/22,236,N2,CC_236_C,36.05738573
12/1/22,235,11/30/22,236,N2,CC_236_C,36.88533095
12/1/22,235,11/30/22,236,N2,CC_236_C,36.39669704
12/1/22,235,11/30/22,236,N2,NO_236_D,38.11956145
12/1/22,235,11/30/22,236,N2,NO_236_D,39.72425132
12/1/22,235,11/30/22,236,N2,NO_236_D,NaN
12/1/22,235,11/30/22,236,N2,MI_236_D,39.75300757
12/1/22,235,11/30/22,236,N2,MI_236_D,38.03124735
12/1/22,235,11/30/22,236,N2,MI_236_D,36.6370588
12/1/22,235,11/30/22,236,N2,CC_236_D,39.44639896
12/1/22,235,11/30/22,236,N2,CC_236_D,37.80861467
12/1/22,235,11/30/22,236,N2,CC_236_D,39.3269919
12/1/22,235,11/30/22,236,N2,NO_236_E,37.87497219
12/1/22,235,11/30/22,236,N2,NO_236_E,39.02304813
12/1/22,235,11/30/22,236,N2,NO_236_E,37.74564415
12/1/22,235,11/30/22,236,N2,MI_236_E,37.08196964
12/1/22,235,11/30/22,236,N2,MI_236_E,37.70933103
12/1/22,235,11/30/22,236,N2,MI_236_E,37.66574289
12/1/22,235,11/30/22,236,N2,CC_236_E,37.40005397
12/1/22,235,11/30/22,236,N2,CC_236_E,36.30896891
12/1/22,235,11/30/22,236,N2,CC_236_E,37.22236847
12/1/22,235,11/30/22,236,N2,NO_236_F,37.28695392
12/1/22,235,11/30/22,236,N2,NO_236_F,39.9299602
12/1/22,235,11/30/22,236,N2,NO_236_F,37.57157212
12/1/22,235,11/30/22,236,N2,MI_236_F,37.52729652
12/1/22,235,11/30/22,236,N2,MI_236_F,36.79735175
12/1/22,235,11/30/22,236,N2,MI_236_F,37.98496211
12/1/22,235,11/30/22,236,N2,CC_236_F,38.3563859
12/1/22,235,11/30/22,236,N2,CC_236_F,39.13023915
12/1/22,235,11/30/22,236,N2,CC_236_F,36.98158214
12/1/22,234,11/28/22,235,N2,NO_235_G,37.1364141
12/1/22,234,11/28/22,235,N2,NO_235_G,38.28070368
12/1/22,234,11/28/22,235,N2,NO_235_G,37.35222833
12/1/22,234,11/28/22,235,N2,MI_235_G,37.48535026
12/1/22,234,11/28/22,235,N2,MI_235_G,37.97001404
12/1/22,234,11/28/22,235,N2,MI_235_G,39.65443089
12/1/22,234,11/28/22,235,N2,CC_235_G,38.43696411
12/1/22,234,11/28/22,235,N2,CC_235_G,NaN
12/1/22,234,11/28/22,235,N2,CC_235_G,NaN
12/1/22,234,11/28/22,235,N2,NO_235_B,NaN
12/1/22,234,11/28/22,235,N2,NO_235_B,39.79675207
12/1/22,234,11/28/22,235,N2,NO_235_B,39.18774243
12/1/22,234,11/28/22,235,N2,MI_235_B,NaN
12/1/22,234,11/28/22,235,N2,MI_235_B,NaN
12/1/22,234,11/28/22,235,N2,MI_235_B,38.09039584
12/1/22,234,11/28/22,235,N2,CC_235_B,NaN
12/1/22,234,11/28/22,235,N2,CC_235_B,38.26656929
12/1/22,234,11/28/22,235,N2,CC_235_B,39.16736611
